*SENSE:Minimize
NAME          berth
    mid_for_y_13  OBJ        5.920000000000e+02
    mid_for_y_14  _C116      1.000000000000e+00
    mid_for_y_14  _C117      1.000000000000e+00
    mid_for_y_14  OBJ        4.950000000000e+02
    mid_for_y_2  _C20       1.000000000000e+00
    mid_for_y_2  _C21       1.000000000000e+00
    mid_for_y_2  OBJ        4.890000000000e+02
    mid_for_y_3  _C28       1.000000000000e+00
    mid_for_y_3  _C29       1.000000000000e+00
    mid_for_y_3  OBJ        4.930000000000e+02
    mid_for_y_4  _C36       1.000000000000e+00
    mid_for_y_4  _C37       1.000000000000e+00
    mid_for_y_4  OBJ        4.410000000000e+02
    mid_for_y_5  _C44       1.000000000000e+00
    mid_for_y_5  _C45       1.000000000000e+00
    mid_for_y_5  OBJ        4.240000000000e+02
    mid_for_y_6  _C52       1.000000000000e+00
    mid_for_y_6  _C53       1.000000000000e+00
    mid_for_y_6  OBJ        4.090000000000e+02
    mid_for_y_7  _C60       1.000000000000e+00
    mid_for_y_7  _C61       1.000000000000e+00
    mid_for_y_7  OBJ        4.720000000000e+02
    mid_for_y_8  _C68       1.000000000000e+00
    mid_for_y_8  _C69       1.000000000000e+00
    mid_for_y_8  OBJ        5.930000000000e+02
    mid_for_y_9  _C76       1.000000000000e+00
    mid_for_y_9  _C77       1.000000000000e+00
    mid_for_y_9  OBJ        4.060000000000e+02
    mid_x_0   _C1        1.000000000000e+00
    mid_x_0   _C2       -1.000000000000e+00
    mid_x_0   _C3        1.000000000000e+00
    mid_x_0   OBJ        5.460000000000e+02
    mid_x_1   _C9        1.000000000000e+00
    mid_x_1   _C10      -1.000000000000e+00
    mid_x_1   _C11       1.000000000000e+00
    mid_x_1   OBJ        4.220000000000e+02
    mid_x_10  _C81       1.000000000000e+00
    mid_x_10  _C82      -1.000000000000e+00
    mid_x_10  _C83       1.000000000000e+00
    mid_x_10  OBJ        5.040000000000e+02
    mid_x_11  _C89       1.000000000000e+00
    mid_x_11  _C90      -1.000000000000e+00
    mid_x_11  _C91       1.000000000000e+00
    mid_x_11  OBJ        4.300000000000e+02
    mid_x_12  _C97       1.000000000000e+00
    mid_x_12  _C98      -1.000000000000e+00
    mid_x_12  _C99       1.000000000000e+00
    mid_x_12  OBJ        4.270000000000e+02
    mid_x_13  _C105      1.000000000000e+00
    mid_x_13  _C106     -1.000000000000e+00
    mid_x_13  _C107      1.000000000000e+00
    mid_x_13  OBJ        5.260000000000e+02
    mid_x_14  _C113      1.000000000000e+00
    mid_x_14  _C114     -1.000000000000e+00
    mid_x_14  _C115      1.000000000000e+00
    mid_x_14  OBJ        5.710000000000e+02
    mid_x_2   _C17       1.000000000000e+00
    mid_x_2   _C18      -1.000000000000e+00
    mid_x_2   _C19       1.000000000000e+00
    mid_x_2   OBJ        5.980000000000e+02
    mid_x_3   _C25       1.000000000000e+00
    mid_x_3   _C26      -1.000000000000e+00
    mid_x_3   _C27       1.000000000000e+00
    mid_x_3   OBJ        4.010000000000e+02
    mid_x_4   _C33       1.000000000000e+00
    mid_x_4   _C34      -1.000000000000e+00
    mid_x_4   _C35       1.000000000000e+00
    mid_x_4   OBJ        5.280000000000e+02
    mid_x_5   _C41       1.000000000000e+00
    mid_x_5   _C42      -1.000000000000e+00
    mid_x_5   _C43       1.000000000000e+00
    mid_x_5   OBJ        4.380000000000e+02
    mid_x_6   _C49       1.000000000000e+00
    mid_x_6   _C50      -1.000000000000e+00
    mid_x_6   _C51       1.000000000000e+00
    mid_x_6   OBJ        4.210000000000e+02
    mid_x_7   _C57       1.000000000000e+00
    mid_x_7   _C58      -1.000000000000e+00
    mid_x_7   _C59       1.000000000000e+00
    mid_x_7   OBJ        5.150000000000e+02
    mid_x_8   _C65       1.000000000000e+00
    mid_x_8   _C66      -1.000000000000e+00
    mid_x_8   _C67       1.000000000000e+00
    mid_x_8   OBJ        5.680000000000e+02
    mid_x_9   _C73       1.000000000000e+00
    mid_x_9   _C74      -1.000000000000e+00
    mid_x_9   _C75       1.000000000000e+00
    mid_x_9   OBJ        5.630000000000e+02
    x_0       _C2       -1.000000000000e+00
    x_0       _C3       -1.000000000000e+00
    x_0       _C6        1.000000000000e+00
    x_0       _C8        1.000000000000e+00
    x_0       _C131     -1.000000000000e+00
    x_0       _C132      1.000000000000e+00
    x_1       _C10      -1.000000000000e+00
    x_1       _C11      -1.000000000000e+00
    x_1       _C14       1.000000000000e+00
    x_1       _C16       1.000000000000e+00
    x_10      _C82      -1.000000000000e+00
    x_10      _C83      -1.000000000000e+00
    x_10      _C86       1.000000000000e+00
    x_10      _C88       1.000000000000e+00
    x_10      _C136      1.000000000000e+00
    x_10      _C137     -1.000000000000e+00
    x_10      _C151      1.000000000000e+00
    x_10      _C152     -1.000000000000e+00
    x_11      _C90      -1.000000000000e+00
    x_11      _C91      -1.000000000000e+00
    x_11      _C94       1.000000000000e+00
    x_11      _C96       1.000000000000e+00
    x_12      _C98      -1.000000000000e+00
    x_12      _C99      -1.000000000000e+00
    x_12      _C102      1.000000000000e+00
    x_12      _C104      1.000000000000e+00
    x_12      _C141      1.000000000000e+00
    x_12      _C142     -1.000000000000e+00
    x_13      _C106     -1.000000000000e+00
    x_13      _C107     -1.000000000000e+00
    x_13      _C110      1.000000000000e+00
    x_13      _C112      1.000000000000e+00
    x_13      _C146      1.000000000000e+00
    x_13      _C147     -1.000000000000e+00
    x_14      _C114     -1.000000000000e+00
    x_14      _C115     -1.000000000000e+00
    x_14      _C118      1.000000000000e+00
    x_14      _C120      1.000000000000e+00
    x_2       _C18      -1.000000000000e+00
    x_2       _C19      -1.000000000000e+00
    x_2       _C22       1.000000000000e+00
    x_2       _C24       1.000000000000e+00
    x_2       _C121     -1.000000000000e+00
    x_2       _C122      1.000000000000e+00
    x_3       _C26      -1.000000000000e+00
    x_3       _C27      -1.000000000000e+00
    x_3       _C30       1.000000000000e+00
    x_3       _C32       1.000000000000e+00
    x_3       _C141     -1.000000000000e+00
    x_3       _C142      1.000000000000e+00
    x_3       _C151     -1.000000000000e+00
    x_3       _C152      1.000000000000e+00
    x_4       _C34      -1.000000000000e+00
    x_4       _C35      -1.000000000000e+00
    x_4       _C38       1.000000000000e+00
    x_4       _C40       1.000000000000e+00
    x_4       _C121      1.000000000000e+00
    x_4       _C122     -1.000000000000e+00
    x_5       _C42      -1.000000000000e+00
    x_5       _C43      -1.000000000000e+00
    x_5       _C46       1.000000000000e+00
    x_5       _C48       1.000000000000e+00
    x_5       _C126     -1.000000000000e+00
    x_5       _C127      1.000000000000e+00
    x_6       _C50      -1.000000000000e+00
    x_6       _C51      -1.000000000000e+00
    x_6       _C54       1.000000000000e+00
    x_6       _C56       1.000000000000e+00
    x_6       _C126      1.000000000000e+00
    x_6       _C127     -1.000000000000e+00
    x_7       _C58      -1.000000000000e+00
    x_7       _C59      -1.000000000000e+00
    x_7       _C62       1.000000000000e+00
    x_7       _C64       1.000000000000e+00
    x_7       _C131      1.000000000000e+00
    x_7       _C132     -1.000000000000e+00
    x_7       _C136     -1.000000000000e+00
    x_7       _C137      1.000000000000e+00
    x_8       _C66      -1.000000000000e+00
    x_8       _C67      -1.000000000000e+00
    x_8       _C70       1.000000000000e+00
    x_8       _C72       1.000000000000e+00
    x_9       _C74      -1.000000000000e+00
    x_9       _C75      -1.000000000000e+00
    x_9       _C78       1.000000000000e+00
    x_9       _C80       1.000000000000e+00
    x_9       _C146     -1.000000000000e+00
    x_9       _C147      1.000000000000e+00
    y_0       _C5       -1.000000000000e+00
    y_0       _C7        1.000000000000e+00
    y_0       _C133     -1.000000000000e+00
    y_0       _C134      1.000000000000e+00
    y_1       _C13      -1.000000000000e+00
    y_1       _C15       1.000000000000e+00
    y_10      _C85      -1.000000000000e+00
    y_10      _C87       1.000000000000e+00
    y_10      _C138      1.000000000000e+00
    y_10      _C139     -1.000000000000e+00
    y_10      _C153      1.000000000000e+00
    y_10      _C154     -1.000000000000e+00
    y_11      _C93      -1.000000000000e+00
    y_11      _C95       1.000000000000e+00
    y_12      _C101     -1.000000000000e+00
    y_12      _C103      1.000000000000e+00
    y_12      _C143      1.000000000000e+00
    y_12      _C144     -1.000000000000e+00
    y_13      _C109     -1.000000000000e+00
    y_13      _C111      1.000000000000e+00
    y_13      _C148      1.000000000000e+00
    y_13      _C149     -1.000000000000e+00
    y_14      _C117     -1.000000000000e+00
    y_14      _C119      1.000000000000e+00
    y_2       _C21      -1.000000000000e+00
    y_2       _C23       1.000000000000e+00
    y_2       _C123     -1.000000000000e+00
    y_2       _C124      1.000000000000e+00
    y_3       _C29      -1.000000000000e+00
    y_3       _C31       1.000000000000e+00
    y_3       _C143     -1.000000000000e+00
    y_3       _C144      1.000000000000e+00
    y_3       _C153     -1.000000000000e+00
    y_3       _C154      1.000000000000e+00
    y_4       _C37      -1.000000000000e+00
    y_4       _C39       1.000000000000e+00
    y_4       _C123      1.000000000000e+00
    y_4       _C124     -1.000000000000e+00
    y_5       _C45      -1.000000000000e+00
    y_5       _C47       1.000000000000e+00
    y_5       _C128     -1.000000000000e+00
    y_5       _C129      1.000000000000e+00
    y_6       _C53      -1.000000000000e+00
    y_6       _C55       1.000000000000e+00
    y_6       _C128      1.000000000000e+00
    y_6       _C129     -1.000000000000e+00
    y_7       _C61      -1.000000000000e+00
    y_7       _C63       1.000000000000e+00
    y_7       _C133      1.000000000000e+00
    y_7       _C134     -1.000000000000e+00
    y_7       _C138     -1.000000000000e+00
    y_7       _C139      1.000000000000e+00
    y_8       _C69      -1.000000000000e+00
    y_8       _C71       1.000000000000e+00
    y_9       _C77      -1.000000000000e+00
    y_9       _C79       1.000000000000e+00
    y_9       _C148     -1.000000000000e+00
    y_9       _C149      1.000000000000e+00
    MARK      'MARKER'                 'INTORG'
    z_x_(0,_7)  _C132      1.000000000000e+08
    z_x_(0,_7)  _C135      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(10,_3)  _C151      1.000000000000e+08
    z_x_(10,_3)  _C155      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(10,_7)  _C136      1.000000000000e+08
    z_x_(10,_7)  _C140      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(12,_3)  _C141      1.000000000000e+08
    z_x_(12,_3)  _C145      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(13,_9)  _C146      1.000000000000e+08
    z_x_(13,_9)  _C150      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(2,_4)  _C122      1.000000000000e+08
    z_x_(2,_4)  _C125      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(3,_10)  _C152      1.000000000000e+08
    z_x_(3,_10)  _C155      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(3,_12)  _C142      1.000000000000e+08
    z_x_(3,_12)  _C145      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(4,_2)  _C121      1.000000000000e+08
    z_x_(4,_2)  _C125      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(5,_6)  _C127      1.000000000000e+08
    z_x_(5,_6)  _C130      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(6,_5)  _C126      1.000000000000e+08
    z_x_(6,_5)  _C130      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(7,_0)  _C131      1.000000000000e+08
    z_x_(7,_0)  _C135      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(7,_10)  _C137      1.000000000000e+08
    z_x_(7,_10)  _C140      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_x_(9,_13)  _C147      1.000000000000e+08
    z_x_(9,_13)  _C150      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(0,_7)  _C134      1.000000000000e+08
    z_y_(0,_7)  _C135      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(10,_3)  _C153      1.000000000000e+08
    z_y_(10,_3)  _C155      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(10,_7)  _C138      1.000000000000e+08
    z_y_(10,_7)  _C140      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(12,_3)  _C143      1.000000000000e+08
    z_y_(12,_3)  _C145      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(13,_9)  _C148      1.000000000000e+08
    z_y_(13,_9)  _C150      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(2,_4)  _C124      1.000000000000e+08
    z_y_(2,_4)  _C125      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(3,_10)  _C154      1.000000000000e+08
    z_y_(3,_10)  _C155      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(3,_12)  _C144      1.000000000000e+08
    z_y_(3,_12)  _C145      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(4,_2)  _C123      1.000000000000e+08
    z_y_(4,_2)  _C125      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(5,_6)  _C129      1.000000000000e+08
    z_y_(5,_6)  _C130      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(6,_5)  _C128      1.000000000000e+08
    z_y_(6,_5)  _C130      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(7,_0)  _C133      1.000000000000e+08
    z_y_(7,_0)  _C135      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(7,_10)  _C139      1.000000000000e+08
    z_y_(7,_10)  _C140      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
    MARK      'MARKER'                 'INTORG'
    z_y_(9,_13)  _C149      1.000000000000e+08
    z_y_(9,_13)  _C150      1.000000000000e+00
    MARK      'MARKER'                 'INTEND'
RHS
    RHS       _C1        0.000000000000e+00
    RHS       _C2       -1.490000000000e+02
    RHS       _C3       -1.490000000000e+02
    RHS       _C4        0.000000000000e+00
    RHS       _C5       -6.200000000000e+01
    RHS       _C6        5.160000000000e+02
    RHS       _C7        6.200000000000e+01
    RHS       _C8        0.000000000000e+00
    RHS       _C9        0.000000000000e+00
    RHS       _C10      -5.860000000000e+02
    RHS       _C11      -5.860000000000e+02
    RHS       _C12       0.000000000000e+00
    RHS       _C13      -1.470000000000e+02
    RHS       _C14       5.090000000000e+02
    RHS       _C15       1.470000000000e+02
    RHS       _C16       0.000000000000e+00
    RHS       _C17       0.000000000000e+00
    RHS       _C18      -3.650000000000e+02
    RHS       _C19      -3.650000000000e+02
    RHS       _C20       0.000000000000e+00
    RHS       _C21      -1.310000000000e+02
    RHS       _C22       5.030000000000e+02
    RHS       _C23       1.310000000000e+02
    RHS       _C24       0.000000000000e+00
    RHS       _C25       0.000000000000e+00
    RHS       _C26      -2.770000000000e+02
    RHS       _C27      -2.770000000000e+02
    RHS       _C28       0.000000000000e+00
    RHS       _C29      -8.900000000000e+01
    RHS       _C30       5.170000000000e+02
    RHS       _C31       8.900000000000e+01
    RHS       _C32       0.000000000000e+00
    RHS       _C33       0.000000000000e+00
    RHS       _C34      -3.570000000000e+02
    RHS       _C35      -3.570000000000e+02
    RHS       _C36       0.000000000000e+00
    RHS       _C37      -1.380000000000e+02
    RHS       _C38       5.060000000000e+02
    RHS       _C39       1.380000000000e+02
    RHS       _C40       0.000000000000e+00
    RHS       _C41       0.000000000000e+00
    RHS       _C42      -4.100000000000e+01
    RHS       _C43      -4.100000000000e+01
    RHS       _C44       0.000000000000e+00
    RHS       _C45      -1.160000000000e+02
    RHS       _C46       5.140000000000e+02
    RHS       _C47       1.160000000000e+02
    RHS       _C48       0.000000000000e+00
    RHS       _C49       0.000000000000e+00
    RHS       _C50      -7.100000000000e+01
    RHS       _C51      -7.100000000000e+01
    RHS       _C52       0.000000000000e+00
    RHS       _C53      -1.340000000000e+02
    RHS       _C54       5.050000000000e+02
    RHS       _C55       1.340000000000e+02
    RHS       _C56       0.000000000000e+00
    RHS       _C57       0.000000000000e+00
    RHS       _C58      -2.230000000000e+02
    RHS       _C59      -2.230000000000e+02
    RHS       _C60       0.000000000000e+00
    RHS       _C61      -4.600000000000e+01
    RHS       _C62       5.030000000000e+02
    RHS       _C63       4.600000000000e+01
    RHS       _C64       0.000000000000e+00
    RHS       _C65       0.000000000000e+00
    RHS       _C66      -3.930000000000e+02
    RHS       _C67      -3.930000000000e+02
    RHS       _C68       0.000000000000e+00
    RHS       _C69      -6.300000000000e+01
    RHS       _C70       5.020000000000e+02
    RHS       _C71       6.300000000000e+01
    RHS       _C72       0.000000000000e+00
    RHS       _C73       0.000000000000e+00
    RHS       _C74      -5.130000000000e+02
    RHS       _C75      -5.130000000000e+02
    RHS       _C76       0.000000000000e+00
    RHS       _C77      -6.000000000000e+01
    RHS       _C78       5.070000000000e+02
    RHS       _C79       6.000000000000e+01
    RHS       _C80       0.000000000000e+00
    RHS       _C81       0.000000000000e+00
    RHS       _C82      -2.610000000000e+02
    RHS       _C83      -2.610000000000e+02
    RHS       _C84       0.000000000000e+00
    RHS       _C85      -6.300000000000e+01
    RHS       _C86       5.130000000000e+02
    RHS       _C87       6.300000000000e+01
    RHS       _C88       0.000000000000e+00
    RHS       _C89       0.000000000000e+00
    RHS       _C90      -4.060000000000e+02
    RHS       _C91      -4.060000000000e+02
    RHS       _C92       0.000000000000e+00
    RHS       _C93      -5.000000000000e+00
    RHS       _C94       5.190000000000e+02
    RHS       _C95       5.000000000000e+00
    RHS       _C96       0.000000000000e+00
    RHS       _C97       0.000000000000e+00
    RHS       _C98      -3.550000000000e+02
    RHS       _C99      -3.550000000000e+02
    RHS       _C100      0.000000000000e+00
    RHS       _C101     -1.040000000000e+02
    RHS       _C102      5.010000000000e+02
    RHS       _C103      1.040000000000e+02
    RHS       _C104      0.000000000000e+00
    RHS       _C105      0.000000000000e+00
    RHS       _C106     -5.740000000000e+02
    RHS       _C107     -5.740000000000e+02
    RHS       _C108      0.000000000000e+00
    RHS       _C109     -8.700000000000e+01
    RHS       _C110      5.160000000000e+02
    RHS       _C111      8.700000000000e+01
    RHS       _C112      0.000000000000e+00
    RHS       _C113      0.000000000000e+00
    RHS       _C114     -2.010000000000e+02
    RHS       _C115     -2.010000000000e+02
    RHS       _C116      0.000000000000e+00
    RHS       _C117     -1.200000000000e+01
    RHS       _C118      5.170000000000e+02
    RHS       _C119      1.200000000000e+01
    RHS       _C120      0.000000000000e+00
    RHS       _C121      9.999990600000e+07
    RHS       _C122      9.999990300000e+07
    RHS       _C123      9.999996500000e+07
    RHS       _C124      9.999996800000e+07
    RHS       _C125      1.000000000000e+00
    RHS       _C126      9.999990500000e+07
    RHS       _C127      9.999991400000e+07
    RHS       _C128      9.999997100000e+07
    RHS       _C129      9.999997000000e+07
    RHS       _C130      1.000000000000e+00
    RHS       _C131      9.999990300000e+07
    RHS       _C132      9.999991600000e+07
    RHS       _C133      9.999997300000e+07
    RHS       _C134      9.999996600000e+07
    RHS       _C135      1.000000000000e+00
    RHS       _C136      9.999991300000e+07
    RHS       _C137      9.999990300000e+07
    RHS       _C138      9.999997400000e+07
    RHS       _C139      9.999997300000e+07
    RHS       _C140      1.000000000000e+00
    RHS       _C141      9.999990100000e+07
    RHS       _C142      9.999991700000e+07
    RHS       _C143      9.999997300000e+07
    RHS       _C144      9.999997500000e+07
    RHS       _C145      1.000000000000e+00
    RHS       _C146      9.999991600000e+07
    RHS       _C147      9.999990700000e+07
    RHS       _C148      9.999996800000e+07
    RHS       _C149      9.999996800000e+07
    RHS       _C150      1.000000000000e+00
    RHS       _C151      9.999991300000e+07
    RHS       _C152      9.999991700000e+07
    RHS       _C153      9.999997400000e+07
    RHS       _C154      9.999997500000e+07
    RHS       _C155      1.000000000000e+00
BOUNDS
 BV BND       z_x_(0,_7)
 BV BND       z_x_(10,_3)
 BV BND       z_x_(10,_7)
 BV BND       z_x_(12,_3)
 BV BND       z_x_(13,_9)
 BV BND       z_x_(2,_4)
 BV BND       z_x_(3,_10)
 BV BND       z_x_(3,_12)
 BV BND       z_x_(4,_2)
 BV BND       z_x_(5,_6)
 BV BND       z_x_(6,_5)
 BV BND       z_x_(7,_0)
 BV BND       z_x_(7,_10)
 BV BND       z_x_(9,_13)
 BV BND       z_y_(0,_7)
 BV BND       z_y_(10,_3)
 BV BND       z_y_(10,_7)
 BV BND       z_y_(12,_3)
 BV BND       z_y_(13,_9)
 BV BND       z_y_(2,_4)
 BV BND       z_y_(3,_10)
 BV BND       z_y_(3,_12)
 BV BND       z_y_(4,_2)
 BV BND       z_y_(5,_6)
 BV BND       z_y_(6,_5)
 BV BND       z_y_(7,_0)
 BV BND       z_y_(7,_10)
 BV BND       z_y_(9,_13)
ENDATA
