*SENSE:Minimize
NAME          berth
 L  _C218
 G  _C219
 G  _C220
 G  _C221
 L  _C222
 G  _C223
 G  _C224
 G  _C225
 L  _C226
 G  _C227
 G  _C228
 G  _C229
 L  _C230
 G  _C231
 G  _C232
 G  _C233
 L  _C234
 G  _C235
 G  _C236
 G  _C237
 L  _C238
 G  _C239
 G  _C240
 L  _C241
 L  _C242
 L  _C243
 L  _C244
 G  _C245
 L  _C246
 L  _C247
 L  _C248
 L  _C249
 G  _C250
 L  _C251
 L  _C252
 L  _C253
 L  _C254
 G  _C255
 L  _C256
 L  _C257
 L  _C258
 L  _C259
 G  _C260
 L  _C261
 L  _C262
 L  _C263
 L  _C264
 G  _C265
 L  _C266
 L  _C267
 L  _C268
 L  _C269
 G  _C270
 L  _C271
 L  _C272
 L  _C273
 L  _C274
 G  _C275
 L  _C276
 L  _C277
 L  _C278
 L  _C279
 G  _C280
 L  _C281
 L  _C282
 L  _C283
 L  _C284
 G  _C285
 L  _C286
 L  _C287
 L  _C288
 L  _C289
 G  _C290
 L  _C291
 L  _C292
 L  _C293
 L  _C294
 G  _C295
 L  _C296
 L  _C297
 L  _C298
 L  _C299
 G  _C300
 L  _C301
 L  _C302
 L  _C303
 L  _C304
 G  _C305
 L  _C306
 L  _C307
 L  _C308
 L  _C309
 G  _C310
 L  _C311
 L  _C312
 L  _C313
 L  _C314
 G  _C315
 L  _C316
 L  _C317
 L  _C318
 L  _C319
 G  _C320
 L  _C321
 L  _C322
 L  _C323
 L  _C324
 G  _C325
 L  _C326
 L  _C327
 L  _C328
 L  _C329
 G  _C330
 L  _C331
 L  _C332
 L  _C333
 L  _C334
 G  _C335
 L  _C336
 L  _C337
 L  _C338
 L  _C339
 G  _C340
 L  _C341
 L  _C342
 L  _C343
 L  _C344
 G  _C345
 L  _C346
 L  _C347
 L  _C348
 L  _C349
 G  _C350
 L  _C351
 L  _C352
 L  _C353
 L  _C354
 G  _C355
COLUMNS
    mid_for_y_0  _C4        1.000000000000e+00
    mid_for_y_0  _C5        1.000000000000e+00
    mid_for_y_0  OBJ        4.950000000000e+02
    mid_for_y_1  _C12       1.000000000000e+00
    mid_for_y_1  _C13       1.000000000000e+00
    mid_for_y_1  OBJ        5.070000000000e+02
    mid_for_y_10  _C84       1.000000000000e+00
    mid_for_y_10  _C85       1.000000000000e+00
    mid_for_y_10  OBJ        5.280000000000e+02
    mid_for_y_11  _C92       1.000000000000e+00
    mid_for_y_11  _C93       1.000000000000e+00
    mid_for_y_11  OBJ        4.660000000000e+02
    mid_for_y_12  _C100      1.000000000000e+00
    mid_for_y_12  _C101      1.000000000000e+00
    mid_for_y_12  OBJ        5.930000000000e+02
    mid_for_y_13  _C108      1.000000000000e+00
    mid_for_y_13  _C109      1.000000000000e+00
    mid_for_y_13  OBJ        4.010000000000e+02
    mid_for_y_14  _C116      1.000000000000e+00
    mid_for_y_14  _C117      1.000000000000e+00
    mid_for_y_14  OBJ        4.750000000000e+02
    mid_for_y_15  _C124      1.000000000000e+00
    mid_for_y_15  _C125      1.000000000000e+00
    mid_for_y_15  OBJ        4.280000000000e+02
    mid_for_y_16  _C132      1.000000000000e+00
    mid_for_y_16  _C133      1.000000000000e+00
    mid_for_y_16  OBJ        4.270000000000e+02
    mid_for_y_17  _C140      1.000000000000e+00
    mid_for_y_17  _C141      1.000000000000e+00
    mid_for_y_17  OBJ        5.900000000000e+02
    mid_for_y_18  _C148      1.000000000000e+00
    mid_for_y_18  _C149      1.000000000000e+00
    mid_for_y_18  OBJ        4.700000000000e+02
    mid_for_y_19  _C156      1.000000000000e+00
    mid_for_y_19  _C157      1.000000000000e+00
    mid_for_y_19  OBJ        5.180000000000e+02
    mid_for_y_2  _C20       1.000000000000e+00
    mid_for_y_2  _C21       1.000000000000e+00
    mid_for_y_2  OBJ        4.450000000000e+02
    mid_for_y_20  _C164      1.000000000000e+00
    mid_for_y_20  _C165      1.000000000000e+00
    mid_for_y_20  OBJ        5.050000000000e+02
    mid_for_y_21  _C172      1.000000000000e+00
    mid_for_y_21  _C173      1.000000000000e+00
    mid_for_y_21  OBJ        4.290000000000e+02
    mid_for_y_22  _C180      1.000000000000e+00
    mid_for_y_22  _C181      1.000000000000e+00
    mid_for_y_22  OBJ        4.830000000000e+02
    mid_for_y_23  _C188      1.000000000000e+00
    mid_for_y_23  _C189      1.000000000000e+00
    mid_for_y_23  OBJ        4.370000000000e+02
    mid_for_y_24  _C196      1.000000000000e+00
    mid_for_y_24  _C197      1.000000000000e+00
    mid_for_y_24  OBJ        5.940000000000e+02
    mid_for_y_25  _C204      1.000000000000e+00
    mid_for_y_25  _C205      1.000000000000e+00
    mid_for_y_25  OBJ        5.970000000000e+02
    mid_for_y_26  _C212      1.000000000000e+00
    mid_for_y_26  _C213      1.000000000000e+00
    mid_for_y_26  OBJ        4.470000000000e+02
    mid_for_y_27  _C220      1.000000000000e+00
    mid_for_y_27  _C221      1.000000000000e+00
    mid_for_y_27  OBJ        4.370000000000e+02
    mid_for_y_28  _C228      1.000000000000e+00
    mid_for_y_28  _C229      1.000000000000e+00
    mid_for_y_28  OBJ        4.480000000000e+02
    mid_for_y_29  _C236      1.000000000000e+00
    mid_for_y_29  _C237      1.000000000000e+00
    mid_for_y_29  OBJ        4.700000000000e+02
    mid_for_y_3  _C28       1.000000000000e+00
    mid_for_y_3  _C29       1.000000000000e+00
    mid_for_y_3  OBJ        5.920000000000e+02
    mid_for_y_4  _C36       1.000000000000e+00
    mid_for_y_4  _C37       1.000000000000e+00
    mid_for_y_4  OBJ        4.420000000000e+02
    mid_for_y_5  _C44       1.000000000000e+00
    mid_for_y_5  _C45       1.000000000000e+00
    mid_for_y_5  OBJ        4.670000000000e+02
    mid_for_y_6  _C52       1.000000000000e+00
    mid_for_y_6  _C53       1.000000000000e+00
    mid_for_y_6  OBJ        5.360000000000e+02
    mid_for_y_7  _C60       1.000000000000e+00
    mid_for_y_7  _C61       1.000000000000e+00
    mid_for_y_7  OBJ        5.400000000000e+02
    mid_for_y_8  _C68       1.000000000000e+00
    mid_for_y_8  _C69       1.000000000000e+00
    mid_for_y_8  OBJ        5.000000000000e+02
    mid_for_y_9  _C76       1.000000000000e+00
    mid_for_y_9  _C77       1.000000000000e+00
    mid_for_y_9  OBJ        4.110000000000e+02
    mid_x_0   _C1        1.000000000000e+00
    mid_x_0   _C2       -1.000000000000e+00
    mid_x_0   _C3        1.000000000000e+00
    mid_x_0   OBJ        4.500000000000e+02
    mid_x_1   _C9        1.000000000000e+00
    mid_x_1   _C10      -1.000000000000e+00
    mid_x_1   _C11       1.000000000000e+00
    mid_x_1   OBJ        4.480000000000e+02
    mid_x_10  _C81       1.000000000000e+00
    mid_x_10  _C82      -1.000000000000e+00
    mid_x_10  _C83       1.000000000000e+00
    mid_x_10  OBJ        4.890000000000e+02
    mid_x_11  _C89       1.000000000000e+00
    mid_x_11  _C90      -1.000000000000e+00
    mid_x_11  _C91       1.000000000000e+00
    mid_x_11  OBJ        4.790000000000e+02
    mid_x_12  _C97       1.000000000000e+00
    mid_x_12  _C98      -1.000000000000e+00
    mid_x_12  _C99       1.000000000000e+00
    mid_x_12  OBJ        5.920000000000e+02
    mid_x_13  _C105      1.000000000000e+00
    mid_x_13  _C106     -1.000000000000e+00
    mid_x_13  _C107      1.000000000000e+00
    mid_x_13  OBJ        5.310000000000e+02
    mid_x_14  _C113      1.000000000000e+00
    mid_x_14  _C114     -1.000000000000e+00
    mid_x_14  _C115      1.000000000000e+00
    mid_x_14  OBJ        5.220000000000e+02
    mid_x_15  _C121      1.000000000000e+00
    mid_x_15  _C122     -1.000000000000e+00
    mid_x_15  _C123      1.000000000000e+00
    mid_x_15  OBJ        4.210000000000e+02
    mid_x_16  _C129      1.000000000000e+00
    mid_x_16  _C130     -1.000000000000e+00
    mid_x_16  _C131      1.000000000000e+00
    mid_x_16  OBJ        4.140000000000e+02
    mid_x_17  _C137      1.000000000000e+00
    mid_x_17  _C138     -1.000000000000e+00
    mid_x_17  _C139      1.000000000000e+00
    mid_x_17  OBJ        4.700000000000e+02
    mid_x_18  _C145      1.000000000000e+00
    mid_x_18  _C146     -1.000000000000e+00
    mid_x_18  _C147      1.000000000000e+00
    mid_x_18  OBJ        5.610000000000e+02
    mid_x_19  _C153      1.000000000000e+00
    mid_x_19  _C154     -1.000000000000e+00
    mid_x_19  _C155      1.000000000000e+00
    mid_x_19  OBJ        5.570000000000e+02
    mid_x_2   _C17       1.000000000000e+00
    mid_x_2   _C18      -1.000000000000e+00
    mid_x_2   _C19       1.000000000000e+00
    mid_x_2   OBJ        4.180000000000e+02
    mid_x_20  _C161      1.000000000000e+00
    mid_x_20  _C162     -1.000000000000e+00
    mid_x_20  _C163      1.000000000000e+00
    mid_x_20  OBJ        5.910000000000e+02
    mid_x_21  _C169      1.000000000000e+00
    mid_x_21  _C170     -1.000000000000e+00
    mid_x_21  _C171      1.000000000000e+00
    mid_x_21  OBJ        5.070000000000e+02
    mid_x_22  _C177      1.000000000000e+00
    mid_x_22  _C178     -1.000000000000e+00
    mid_x_22  _C179      1.000000000000e+00
    mid_x_22  OBJ        5.890000000000e+02
    mid_x_23  _C185      1.000000000000e+00
    mid_x_23  _C186     -1.000000000000e+00
    mid_x_23  _C187      1.000000000000e+00
    mid_x_23  OBJ        4.370000000000e+02
    mid_x_24  _C193      1.000000000000e+00
    mid_x_24  _C194     -1.000000000000e+00
    mid_x_24  _C195      1.000000000000e+00
    mid_x_24  OBJ        5.210000000000e+02
    mid_x_25  _C201      1.000000000000e+00
    mid_x_25  _C202     -1.000000000000e+00
    mid_x_25  _C203      1.000000000000e+00
    mid_x_25  OBJ        4.330000000000e+02
    mid_x_26  _C209      1.000000000000e+00
    mid_x_26  _C210     -1.000000000000e+00
    mid_x_26  _C211      1.000000000000e+00
    mid_x_26  OBJ        4.480000000000e+02
    mid_x_27  _C217      1.000000000000e+00
    mid_x_27  _C218     -1.000000000000e+00
    mid_x_27  _C219      1.000000000000e+00
    mid_x_27  OBJ        4.590000000000e+02
    mid_x_28  _C225      1.000000000000e+00
    mid_x_28  _C226     -1.000000000000e+00
    mid_x_28  _C227      1.000000000000e+00
    mid_x_28  OBJ        4.730000000000e+02
    mid_x_29  _C233      1.000000000000e+00
    mid_x_29  _C234     -1.000000000000e+00
    mid_x_29  _C235      1.000000000000e+00
    mid_x_29  OBJ        5.520000000000e+02
    mid_x_3   _C25       1.000000000000e+00
    mid_x_3   _C26      -1.000000000000e+00
    mid_x_3   _C27       1.000000000000e+00
    mid_x_3   OBJ        5.840000000000e+02
    mid_x_4   _C33       1.000000000000e+00
    mid_x_4   _C34      -1.000000000000e+00
    mid_x_4   _C35       1.000000000000e+00
    mid_x_4   OBJ        5.830000000000e+02
    mid_x_5   _C41       1.000000000000e+00
    mid_x_5   _C42      -1.000000000000e+00
    mid_x_5   _C43       1.000000000000e+00
    mid_x_5   OBJ        4.590000000000e+02
    mid_x_6   _C49       1.000000000000e+00
    mid_x_6   _C50      -1.000000000000e+00
    mid_x_6   _C51       1.000000000000e+00
    mid_x_6   OBJ        5.560000000000e+02
    mid_x_7   _C57       1.000000000000e+00
    mid_x_7   _C58      -1.000000000000e+00
    mid_x_7   _C59       1.000000000000e+00
    mid_x_7   OBJ        5.940000000000e+02
    mid_x_8   _C65       1.000000000000e+00
    mid_x_8   _C66      -1.000000000000e+00
    mid_x_8   _C67       1.000000000000e+00
    mid_x_8   OBJ        5.390000000000e+02
    mid_x_9   _C73       1.000000000000e+00
    mid_x_9   _C74      -1.000000000000e+00
    mid_x_9   _C75       1.000000000000e+00
    mid_x_9   OBJ        5.310000000000e+02
    x_0       _C2       -1.000000000000e+00
    x_0       _C3       -1.000000000000e+00
    x_0       _C6        1.000000000000e+00
    x_0       _C8        1.000000000000e+00
    x_1       _C10      -1.000000000000e+00
    x_1       _C11      -1.000000000000e+00
    x_1       _C14       1.000000000000e+00
    x_1       _C16       1.000000000000e+00
    x_1       _C246     -1.000000000000e+00
    x_1       _C247      1.000000000000e+00
    x_1       _C256     -1.000000000000e+00
    x_1       _C257      1.000000000000e+00
    x_10      _C82      -1.000000000000e+00
    x_10      _C83      -1.000000000000e+00
    x_10      _C86       1.000000000000e+00
    x_10      _C88       1.000000000000e+00
    x_10      _C261     -1.000000000000e+00
    x_10      _C262      1.000000000000e+00
    x_10      _C266     -1.000000000000e+00
    x_10      _C267      1.000000000000e+00
    x_10      _C316     -1.000000000000e+00
    x_10      _C317      1.000000000000e+00
    x_11      _C90      -1.000000000000e+00
    x_11      _C91      -1.000000000000e+00
    x_11      _C94       1.000000000000e+00
    x_11      _C96       1.000000000000e+00
    x_12      _C98      -1.000000000000e+00
    x_12      _C99      -1.000000000000e+00
    x_12      _C102      1.000000000000e+00
    x_12      _C104      1.000000000000e+00
    x_13      _C106     -1.000000000000e+00
    x_13      _C107     -1.000000000000e+00
    x_13      _C110      1.000000000000e+00
    x_13      _C112      1.000000000000e+00
    x_13      _C276     -1.000000000000e+00
    x_13      _C277      1.000000000000e+00
    x_14      _C114     -1.000000000000e+00
    x_14      _C115     -1.000000000000e+00
    x_14      _C118      1.000000000000e+00
    x_14      _C120      1.000000000000e+00
    x_14      _C271     -1.000000000000e+00
    x_14      _C272      1.000000000000e+00
    x_14      _C321     -1.000000000000e+00
    x_14      _C322      1.000000000000e+00
    x_14      _C341     -1.000000000000e+00
    x_14      _C342      1.000000000000e+00
    x_15      _C122     -1.000000000000e+00
    x_15      _C123     -1.000000000000e+00
    x_15      _C126      1.000000000000e+00
    x_15      _C128      1.000000000000e+00
    x_15      _C251     -1.000000000000e+00
    x_15      _C252      1.000000000000e+00
    x_16      _C130     -1.000000000000e+00
    x_16      _C131     -1.000000000000e+00
    x_16      _C134      1.000000000000e+00
    x_16      _C136      1.000000000000e+00
    x_16      _C246      1.000000000000e+00
    x_16      _C247     -1.000000000000e+00
    x_17      _C138     -1.000000000000e+00
    x_17      _C139     -1.000000000000e+00
    x_17      _C142      1.000000000000e+00
    x_17      _C144      1.000000000000e+00
    x_17      _C316      1.000000000000e+00
    x_17      _C317     -1.000000000000e+00
    x_18      _C146     -1.000000000000e+00
    x_18      _C147     -1.000000000000e+00
    x_18      _C150      1.000000000000e+00
    x_18      _C152      1.000000000000e+00
    x_18      _C331     -1.000000000000e+00
    x_18      _C332      1.000000000000e+00
    x_18      _C336      1.000000000000e+00
    x_18      _C337     -1.000000000000e+00
    x_18      _C351      1.000000000000e+00
    x_18      _C352     -1.000000000000e+00
    x_19      _C154     -1.000000000000e+00
    x_19      _C155     -1.000000000000e+00
    x_19      _C158      1.000000000000e+00
    x_19      _C160      1.000000000000e+00
    x_19      _C251      1.000000000000e+00
    x_19      _C252     -1.000000000000e+00
    x_2       _C18      -1.000000000000e+00
    x_2       _C19      -1.000000000000e+00
    x_2       _C22       1.000000000000e+00
    x_2       _C24       1.000000000000e+00
    x_20      _C162     -1.000000000000e+00
    x_20      _C163     -1.000000000000e+00
    x_20      _C166      1.000000000000e+00
    x_20      _C168      1.000000000000e+00
    x_20      _C256      1.000000000000e+00
    x_20      _C257     -1.000000000000e+00
    x_21      _C170     -1.000000000000e+00
    x_21      _C171     -1.000000000000e+00
    x_21      _C174      1.000000000000e+00
    x_21      _C176      1.000000000000e+00
    x_21      _C261      1.000000000000e+00
    x_21      _C262     -1.000000000000e+00
    x_21      _C281     -1.000000000000e+00
    x_21      _C282      1.000000000000e+00
    x_21      _C286     -1.000000000000e+00
    x_21      _C287      1.000000000000e+00
    x_21      _C321      1.000000000000e+00
    x_21      _C322     -1.000000000000e+00
    x_21      _C326     -1.000000000000e+00
    x_21      _C327      1.000000000000e+00
    x_22      _C178     -1.000000000000e+00
    x_22      _C179     -1.000000000000e+00
    x_22      _C182      1.000000000000e+00
    x_22      _C184      1.000000000000e+00
    x_22      _C266      1.000000000000e+00
    x_22      _C267     -1.000000000000e+00
    x_22      _C271      1.000000000000e+00
    x_22      _C272     -1.000000000000e+00
    x_22      _C326      1.000000000000e+00
    x_22      _C327     -1.000000000000e+00
    x_22      _C346     -1.000000000000e+00
    x_22      _C347      1.000000000000e+00
    x_23      _C186     -1.000000000000e+00
    x_23      _C187     -1.000000000000e+00
    x_23      _C190      1.000000000000e+00
    x_23      _C192      1.000000000000e+00
    x_23      _C276      1.000000000000e+00
    x_23      _C277     -1.000000000000e+00
    x_23      _C306     -1.000000000000e+00
    x_23      _C307      1.000000000000e+00
    x_24      _C194     -1.000000000000e+00
    x_24      _C195     -1.000000000000e+00
    x_24      _C198      1.000000000000e+00
    x_24      _C200      1.000000000000e+00
    x_24      _C281      1.000000000000e+00
    x_24      _C282     -1.000000000000e+00
    x_24      _C291     -1.000000000000e+00
    x_24      _C292      1.000000000000e+00
    x_24      _C341      1.000000000000e+00
    x_24      _C342     -1.000000000000e+00
    x_24      _C346      1.000000000000e+00
    x_24      _C347     -1.000000000000e+00
    x_25      _C202     -1.000000000000e+00
    x_25      _C203     -1.000000000000e+00
    x_25      _C206      1.000000000000e+00
    x_25      _C208      1.000000000000e+00
    x_25      _C286      1.000000000000e+00
    x_25      _C287     -1.000000000000e+00
    x_25      _C291      1.000000000000e+00
    x_25      _C292     -1.000000000000e+00
    x_26      _C210     -1.000000000000e+00
    x_26      _C211     -1.000000000000e+00
    x_26      _C214      1.000000000000e+00
    x_26      _C216      1.000000000000e+00
    x_26      _C296      1.000000000000e+00
    x_26      _C297     -1.000000000000e+00
    x_26      _C331      1.000000000000e+00
    x_26      _C332     -1.000000000000e+00
    x_27      _C218     -1.000000000000e+00
    x_27      _C219     -1.000000000000e+00
    x_27      _C222      1.000000000000e+00
    x_27      _C224      1.000000000000e+00
    x_27      _C301      1.000000000000e+00
    x_27      _C302     -1.000000000000e+00
    x_28      _C226     -1.000000000000e+00
    x_28      _C227     -1.000000000000e+00
    x_28      _C230      1.000000000000e+00
    x_28      _C232      1.000000000000e+00
    x_28      _C306      1.000000000000e+00
    x_28      _C307     -1.000000000000e+00
    x_29      _C234     -1.000000000000e+00
    x_29      _C235     -1.000000000000e+00
    x_29      _C238      1.000000000000e+00
    x_29      _C240      1.000000000000e+00
    x_29      _C311      1.000000000000e+00
    x_29      _C312     -1.000000000000e+00
    x_3       _C26      -1.000000000000e+00
    x_3       _C27      -1.000000000000e+00
    x_3       _C30       1.000000000000e+00
    x_3       _C32       1.000000000000e+00
    x_4       _C34      -1.000000000000e+00
    x_4       _C35      -1.000000000000e+00
    x_4       _C38       1.000000000000e+00
    x_4       _C40       1.000000000000e+00
    x_4       _C301     -1.000000000000e+00
    x_4       _C302      1.000000000000e+00
    x_5       _C42      -1.000000000000e+00
    x_5       _C43      -1.000000000000e+00
    x_5       _C46       1.000000000000e+00
    x_5       _C48       1.000000000000e+00
    x_5       _C241     -1.000000000000e+00
    x_5       _C242      1.000000000000e+00
    x_6       _C50      -1.000000000000e+00
    x_6       _C51      -1.000000000000e+00
    x_6       _C54       1.000000000000e+00
    x_6       _C56       1.000000000000e+00
    x_6       _C241      1.000000000000e+00
    x_6       _C242     -1.000000000000e+00
    x_6       _C336     -1.000000000000e+00
    x_6       _C337      1.000000000000e+00
    x_7       _C58      -1.000000000000e+00
    x_7       _C59      -1.000000000000e+00
    x_7       _C62       1.000000000000e+00
    x_7       _C64       1.000000000000e+00
    x_7       _C311     -1.000000000000e+00
    x_7       _C312      1.000000000000e+00
    x_8       _C66      -1.000000000000e+00
    x_8       _C67      -1.000000000000e+00
    x_8       _C70       1.000000000000e+00
    x_8       _C72       1.000000000000e+00
    x_8       _C296     -1.000000000000e+00
    x_8       _C297      1.000000000000e+00
    x_8       _C351     -1.000000000000e+00
    x_8       _C352      1.000000000000e+00
    x_9       _C74      -1.000000000000e+00
    x_9       _C75      -1.000000000000e+00
    x_9       _C78       1.000000000000e+00
    x_9       _C80       1.000000000000e+00
    y_0       _C5       -1.000000000000e+00
    y_0       _C7        1.000000000000e+00
    y_1       _C13      -1.000000000000e+00
    y_1       _C15       1.000000000000e+00
    y_1       _C248     -1.000000000000e+00
    y_1       _C249      1.000000000000e+00
    y_1       _C258     -1.000000000000e+00
    y_1       _C259      1.000000000000e+00
    y_10      _C85      -1.000000000000e+00
    y_10      _C87       1.000000000000e+00
    y_10      _C263     -1.000000000000e+00
    y_10      _C264      1.000000000000e+00
    y_10      _C268     -1.000000000000e+00
    y_10      _C269      1.000000000000e+00
    y_10      _C318     -1.000000000000e+00
    y_10      _C319      1.000000000000e+00
    y_11      _C93      -1.000000000000e+00
    y_11      _C95       1.000000000000e+00
    y_12      _C101     -1.000000000000e+00
    y_12      _C103      1.000000000000e+00
    y_13      _C109     -1.000000000000e+00
    y_13      _C111      1.000000000000e+00
    y_13      _C278     -1.000000000000e+00
    y_13      _C279      1.000000000000e+00
    y_14      _C117     -1.000000000000e+00
    y_14      _C119      1.000000000000e+00
    y_14      _C273     -1.000000000000e+00
    y_14      _C274      1.000000000000e+00
    y_14      _C323     -1.000000000000e+00
    y_14      _C324      1.000000000000e+00
    y_14      _C343     -1.000000000000e+00
    y_14      _C344      1.000000000000e+00
    y_15      _C125     -1.000000000000e+00
    y_15      _C127      1.000000000000e+00
    y_15      _C253     -1.000000000000e+00
    y_15      _C254      1.000000000000e+00
    y_16      _C133     -1.000000000000e+00
    y_16      _C135      1.000000000000e+00
    y_16      _C248      1.000000000000e+00
    y_16      _C249     -1.000000000000e+00
    y_17      _C141     -1.000000000000e+00
    y_17      _C143      1.000000000000e+00
    y_17      _C318      1.000000000000e+00
    y_17      _C319     -1.000000000000e+00
    y_18      _C149     -1.000000000000e+00
    y_18      _C151      1.000000000000e+00
    y_18      _C333     -1.000000000000e+00
    y_18      _C334      1.000000000000e+00
    y_18      _C338      1.000000000000e+00
    y_18      _C339     -1.000000000000e+00
    y_18      _C353      1.000000000000e+00
    y_18      _C354     -1.000000000000e+00
    y_19      _C157     -1.000000000000e+00
    y_19      _C159      1.000000000000e+00
    y_19      _C253      1.000000000000e+00
    y_19      _C254     -1.000000000000e+00
    y_2       _C21      -1.000000000000e+00
    y_2       _C23       1.000000000000e+00
    y_20      _C165     -1.000000000000e+00
    y_20      _C167      1.000000000000e+00
    y_20      _C258      1.000000000000e+00
    y_20      _C259     -1.000000000000e+00
    y_21      _C173     -1.000000000000e+00
    y_21      _C175      1.000000000000e+00
    y_21      _C263      1.000000000000e+00
    y_21      _C264     -1.000000000000e+00
    y_21      _C283     -1.000000000000e+00
    y_21      _C284      1.000000000000e+00
    y_21      _C288     -1.000000000000e+00
    y_21      _C289      1.000000000000e+00
    y_21      _C323      1.000000000000e+00
    y_21      _C324     -1.000000000000e+00
    y_21      _C328     -1.000000000000e+00
    y_21      _C329      1.000000000000e+00
    y_22      _C181     -1.000000000000e+00
    y_22      _C183      1.000000000000e+00
    y_22      _C268      1.000000000000e+00
    y_22      _C269     -1.000000000000e+00
    y_22      _C273      1.000000000000e+00
    y_22      _C274     -1.000000000000e+00
    y_22      _C328      1.000000000000e+00
    y_22      _C329     -1.000000000000e+00
    y_22      _C348     -1.000000000000e+00
    y_22      _C349      1.000000000000e+00
    y_23      _C189     -1.000000000000e+00
    y_23      _C191      1.000000000000e+00
    y_23      _C278      1.000000000000e+00
    y_23      _C279     -1.000000000000e+00
    y_23      _C308     -1.000000000000e+00
    y_23      _C309      1.000000000000e+00
    y_24      _C197     -1.000000000000e+00
    y_24      _C199      1.000000000000e+00
    y_24      _C283      1.000000000000e+00
    y_24      _C284     -1.000000000000e+00
    y_24      _C293     -1.000000000000e+00
    y_24      _C294      1.000000000000e+00
    y_24      _C343      1.000000000000e+00
    y_24      _C344     -1.000000000000e+00
    y_24      _C348      1.000000000000e+00
    y_24      _C349     -1.000000000000e+00
    y_25      _C205     -1.000000000000e+00
    y_25      _C207      1.000000000000e+00
    y_25      _C288      1.000000000000e+00
    y_25      _C289     -1.000000000000e+00
    y_25      _C293      1.000000000000e+00
    y_25      _C294     -1.000000000000e+00
    y_26      _C213     -1.000000000000e+00
    y_26      _C215      1.000000000000e+00
    y_26      _C298      1.000000000000e+00
    y_26      _C299     -1.000000000000e+00
    y_26      _C333      1.000000000000e+00
    y_26      _C334     -1.000000000000e+00
    y_27      _C221     -1.000000000000e+00
    y_27      _C223      1.000000000000e+00
    y_27      _C303      1.000000000000e+00
    y_27      _C304     -1.000000000000e+00
    y_28      _C229     -1.000000000000e+00
    y_28      _C231      1.000000000000e+00
    y_28      _C308      1.000000000000e+00
    y_28      _C309     -1.000000000000e+00
    y_29      _C237     -1.000000000000e+00
    y_29      _C239      1.000000000000e+00
    y_29      _C313      1.000000000000e+00
    y_29      _C314     -1.000000000000e+00
